https://www.discogs.com/release/169466-Mantronik-vs-EPMD-Strictly-Business;
https://www.discogs.com/release/411868-Will-Smith-Miami;
https://www.discogs.com/release/285124-Novaspace-Time-After-Time;
https://www.discogs.com/release/152717-Brooklyn-Bounce-Loud-Proud;
https://www.discogs.com/release/584300-Lovestern-Galaktika-Project-Meets-Daisy-CIO-Galaktika-Are-You-Ready;
https://www.discogs.com/release/4674521-Tony-Sweat-Sex-Machine-Gheroppa;
https://www.discogs.com/release/357072-Alex-Party-Wrap-Me-Up;
https://www.discogs.com/release/577040-MC-Sar-The-Real-McCoy-Automatic-Lover-Call-For-Love-The-Remixes;
https://www.discogs.com/release/473966-Aqua-Turn-Back-Time
https://www.discogs.com/release/208266-Masterboy-Just-For-You;
https://www.discogs.com/release/212656-Magic-Affair-feat-Anita-Davis-Raz-Ma-Taz-Break-These-Chains;
https://www.discogs.com/release/1394105-Dr-Alban-Mr-DJ;
https://www.discogs.com/release/490418-Intermission-Real-Love;
https://www.discogs.com/release/382083-E-Rotic-The-Winner-Takes-It-All;
https://www.discogs.com/release/509456-Joanna-Frozen-The-Dance-Mixes;
https://www.discogs.com/release/113618-DJ-Quicksilver-Free;
https://www.discogs.com/release/561414-Haddaway-Who-Do-You-Love;
https://www.discogs.com/release/536000-Dave-Kay-Hypnotizin;
https://www.discogs.com/release/1793964-Die-Kapalken-Es-Juckt;
https://www.discogs.com/release/448462-Unique-II-Dance-All-Night;
https://www.discogs.com/release/448473-Unique-II-I-Still-Go-On;
https://www.discogs.com/release/4540619-FAM-I-Just-Died-In-Your-Arms;
https://www.discogs.com/release/252340-Dr-Bombay-Calcutta-Taxi-Taxi-Taxi;
https://www.discogs.com/release/198101-Tone-Loc-Meets-ZZ-Bros-Funky-Cold-Medina-Y2K;
https://www.discogs.com/release/1149611-MC-Erik-Barbara-Its-Your-Day;
https://www.discogs.com/release/702079-Energy-Go-Theres-A-Music-Reaching-Out;
https://www.discogs.com/release/1683842-Francesco-Napoli-Balla-2000-Balla-Balla;
https://www.discogs.com/release/64599-Roger-Goode-In-The-Beginning-The-Ferry-Corsten-Remixes;
https://www.discogs.com/release/353377-Mr-John-Its-Not-Too-Late;
https://www.discogs.com/release/1382927-Universe-Everybody-Is-A-Star;
https://www.discogs.com/release/1014212-The-Soundlovers-Surrender;
https://www.discogs.com/release/216297-Glam-Hells-Party;
https://www.discogs.com/release/642685-Real-McCoy-One-More-Time;
https://www.discogs.com/release/140651-Red-5-I-Love-YouStop;
https://www.discogs.com/release/493390-Interactive-Wake-Up;
https://www.discogs.com/release/1359582-Logical-Beat-Dangerous;
